"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"7450","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7451","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7452","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7453","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7454","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7455","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7456","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7457","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7458","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7459","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7460","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7461","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7462","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7463","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7464","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7465","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7466","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7467","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7468","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7469","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7470","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7471","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7472","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7473","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7474","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7475","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7476","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7477","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7478","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7479","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7480","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7481","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7482","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7483","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7484","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7485","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7486","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7487","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7488","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7489","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7490","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7491","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7492","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7493","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7494","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7495","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7496","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7497","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7498","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7499","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7500","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7501","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7502","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7503","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7504","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7505","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7506","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7507","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7508","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7509","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7510","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7511","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7512","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7513","NRI technical verification support","technical, it, portal, verification, NRI","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7514","How to apply issuance placement for NRI","placement, internship, issuance, NRI","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7515","Admission query query for foreign","admission, enrollment, query, foreign","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7516","Timetable assistance for foreign students","timetable, schedule, assistance, foreign","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7517","foreign safety guidance campus","safety, security, guidance, foreign","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7518","How to access timing for differently-abled","canteen, sports, campus, timing, differently-abled","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7519","Grievance contact query for differently-abled","complaint, grievance, contact, differently-abled","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7520","ID Card policy for differently-abled students","id card, fee, differently-abled","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7521","sports quota fee payment rebate","fee, payment, rebate, sports quota","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7522","How to apply scholarship refund for sports quota","scholarship, financial aid, refund, sports quota","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7523","sports quota submission document issuance","certificate, bonafide, submission, sports quota","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7524","Hostel correction for EWS students","hostel, accommodation, correction, EWS","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7525","EWS bus update details","bus, transport, update, EWS","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7526","How to get notification medical facility for EWS","medical, health, notification, EWS","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7527","Library approval process for SC ST OBC","library, book, approval, SC ST OBC","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7528","Course rejection for SC ST OBC students","course, academic, rejection, SC ST OBC","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7529","SC ST OBC exam appeal details","exam, examination, appeal, SC ST OBC","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7530","How to access attendance for lateral entry","attendance, access, lateral entry","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7531","Teacher process query for lateral entry","teacher, faculty, process, lateral entry","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7532","Counselling application for lateral entry students","counselling, support, application, lateral entry","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7533","sponsored technical request support","technical, it, portal, request, sponsored","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7534","How to apply complaint placement for sponsored","placement, internship, complaint, sponsored","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7535","Admission details query for sponsored","admission, enrollment, details, sponsored","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7536","Timetable information for dual degree students","timetable, schedule, information, dual degree","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7537","dual degree safety support campus","safety, security, support, dual degree","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7538","How to access portal for dual degree","canteen, sports, campus, portal, dual degree","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7539","Grievance form query for hostel","complaint, grievance, form, hostel","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7540","ID Card policy for hostel students","id card, registration, hostel","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7541","hostel fee payment renewal","fee, payment, renewal, hostel","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7542","How to apply scholarship cancellation for day scholar","scholarship, financial aid, cancellation, day scholar","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7543","day scholar verification document issuance","certificate, bonafide, verification, day scholar","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7544","Hostel issuance for day scholar students","hostel, accommodation, issuance, day scholar","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7545","girl bus query details","bus, transport, query, girl","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7546","How to get assistance medical facility for girl","medical, health, assistance, girl","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7547","Library guidance process for girl","library, book, guidance, girl","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7548","Course timing for boy students","course, academic, timing, boy","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7549","boy exam contact details","exam, examination, contact, boy","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7550","How to fee attendance for boy","attendance, fee, boy","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7551","Teacher rebate query for minority","teacher, faculty, rebate, minority","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7552","Counselling refund for minority students","counselling, support, refund, minority","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7553","minority technical submission support","technical, it, portal, submission, minority","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7554","How to apply correction placement for research scholar","placement, internship, correction, research scholar","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7555","Admission update query for research scholar","admission, enrollment, update, research scholar","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7556","Timetable notification for research scholar students","timetable, schedule, notification, research scholar","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7557","teaching assistant safety approval campus","safety, security, approval, teaching assistant","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7558","How to access rejection for teaching assistant","canteen, sports, campus, rejection, teaching assistant","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7559","Grievance appeal query for teaching assistant","complaint, grievance, appeal, teaching assistant","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7560","ID Card policy for first year students","id card, access, first year","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7561","first year fee payment process","fee, payment, process, first year","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7562","How to apply scholarship application for first year","scholarship, financial aid, application, first year","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7563","second year request document issuance","certificate, bonafide, request, second year","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7564","Hostel complaint for second year students","hostel, accommodation, complaint, second year","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7565","second year bus details details","bus, transport, details, second year","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7566","How to get information medical facility for third year","medical, health, information, third year","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7567","Library support process for third year","library, book, support, third year","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7568","Course portal for third year students","course, academic, portal, third year","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7569","fourth year exam form details","exam, examination, form, fourth year","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7570","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7571","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7572","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7573","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7574","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7575","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7576","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7577","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7578","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7579","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7580","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7581","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7582","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7583","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7584","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7585","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7586","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7587","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7588","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7589","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7590","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7591","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7592","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7593","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7594","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7595","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7596","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7597","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7598","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7599","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7600","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7601","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7602","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7603","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7604","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7605","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7606","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7607","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7608","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7609","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7610","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7611","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7612","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7613","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7614","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7615","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7616","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7617","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7618","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7619","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7620","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7621","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7622","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7623","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7624","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7625","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7626","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7627","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7628","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7629","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7630","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7631","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7632","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7633","NRI technical verification support","technical, it, portal, verification, NRI","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7634","How to apply issuance placement for NRI","placement, internship, issuance, NRI","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7635","Admission query query for foreign","admission, enrollment, query, foreign","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7636","Timetable assistance for foreign students","timetable, schedule, assistance, foreign","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7637","foreign safety guidance campus","safety, security, guidance, foreign","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7638","How to access timing for differently-abled","canteen, sports, campus, timing, differently-abled","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7639","Grievance contact query for differently-abled","complaint, grievance, contact, differently-abled","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7640","ID Card policy for differently-abled students","id card, fee, differently-abled","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7641","sports quota fee payment rebate","fee, payment, rebate, sports quota","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7642","How to apply scholarship refund for sports quota","scholarship, financial aid, refund, sports quota","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7643","sports quota submission document issuance","certificate, bonafide, submission, sports quota","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7644","Hostel correction for EWS students","hostel, accommodation, correction, EWS","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7645","EWS bus update details","bus, transport, update, EWS","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7646","How to get notification medical facility for EWS","medical, health, notification, EWS","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7647","Library approval process for SC ST OBC","library, book, approval, SC ST OBC","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7648","Course rejection for SC ST OBC students","course, academic, rejection, SC ST OBC","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7649","SC ST OBC exam appeal details","exam, examination, appeal, SC ST OBC","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7650","How to access attendance for lateral entry","attendance, access, lateral entry","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7651","Teacher process query for lateral entry","teacher, faculty, process, lateral entry","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7652","Counselling application for lateral entry students","counselling, support, application, lateral entry","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7653","sponsored technical request support","technical, it, portal, request, sponsored","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7654","How to apply complaint placement for sponsored","placement, internship, complaint, sponsored","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7655","Admission details query for sponsored","admission, enrollment, details, sponsored","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7656","Timetable information for dual degree students","timetable, schedule, information, dual degree","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7657","dual degree safety support campus","safety, security, support, dual degree","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7658","How to access portal for dual degree","canteen, sports, campus, portal, dual degree","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7659","Grievance form query for hostel","complaint, grievance, form, hostel","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7660","ID Card policy for hostel students","id card, registration, hostel","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7661","hostel fee payment renewal","fee, payment, renewal, hostel","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7662","How to apply scholarship cancellation for day scholar","scholarship, financial aid, cancellation, day scholar","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7663","day scholar verification document issuance","certificate, bonafide, verification, day scholar","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7664","Hostel issuance for day scholar students","hostel, accommodation, issuance, day scholar","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7665","girl bus query details","bus, transport, query, girl","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7666","How to get assistance medical facility for girl","medical, health, assistance, girl","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7667","Library guidance process for girl","library, book, guidance, girl","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7668","Course timing for boy students","course, academic, timing, boy","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7669","boy exam contact details","exam, examination, contact, boy","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7670","How to fee attendance for boy","attendance, fee, boy","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7671","Teacher rebate query for minority","teacher, faculty, rebate, minority","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7672","Counselling refund for minority students","counselling, support, refund, minority","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7673","minority technical submission support","technical, it, portal, submission, minority","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
